date,account_id,account_name,datasource,platform,created_at,campaign,campaigngroup_name,creative_name,creativeinfo_name,campaigngroupinfo_status,advertiser_averageordervalue,advertiser_averagepageviewspervisitor,advertiser_completedviewrate,advertiser_completedviews,advertiser_conversionassists,advertiser_conversions,advertiser_costpervisit,advertiser_cpa,advertiser_impressionconversionrate,advertiser_impressions,advertiser_roas,advertiser_roi,advertiser_sitevisitors,advertiser_visits,campaigngroup_completedviewrate,campaigngroup_completedviews,campaigngroup_newsitevisitors,campaigngroup_roas,campaigngroup_roi,campaigngroup_spend,campaigngroup_userconversionrate,campaigngroup_usersreached,campaigngroup_visitconversionrate,campaigngroup_visits,creative_completedviewrate,creative_completedviews,creative_conversions,creative_cpa,creative_impressionconversionrate,creative_newsitevisitors,creative_roas,creative_roi,creative_spend,creative_userconversionrate,creative_usersreached,creative_visitconversionrate,creative_visits,dma_name,dma_averageordervalue,dma_completedviewrate,dma_completedviews,dma_conversions,dma_impressions,impressions,spend,totalcost,source
2025-10-20,,,,,,,,,,,0,2.407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-10-02,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-11-10,,,,,,25 BC CTV Fall -001,25 BC CTV Fall -001,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.986,376,1,0,-1,11.6251,0,121,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,381,11.6251,11.6251,mntn
2025-11-10,,,,,,25 UB Fall Campaign,25 UB Fall Campaign,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9873,492,2,0,-1,15.4329,0.0043,234,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,498,15.4329,15.4329,mntn
2025-11-10,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Las Vegas, NV",0,1,31,0,31,0,0,0,mntn
2025-11-10,,,,,,25 SL CTV Fall-001,25 SL CTV Fall-001,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9809,759,32,0,-1,24.6086,0.0344,611,0.6562,32,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,774,24.6086,24.6086,mntn
2025-11-10,,,,,,25 PR CTV Fall-001,25 PR CTV Fall-001,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9845,809,6,0,-1,26.3292,0.0033,610,0.3333,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,822,26.3292,26.3292,mntn
2025-11-10,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Salt Lake City, UT",0,0.9883,5717,104,5785,0,0,0,mntn
2025-11-10,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,mntn
2025-11-10,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albuquerque-Santa Fe, NM",0,0.9876,163,0,165,0,0,0,mntn
2025-11-10,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Phoenix, AZ",0,1,16,2,16,0,0,0,mntn
2025-11-10,,,,,,,,,,,0,3.3064,0.9884,5931,0,106,1.8478,1.7955,0.0177,6001,0,-1,96,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-11-10,,,,,,,,1920x1080,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9884,5931,106,1.7955,0.0177,95,0,-1,190.3218,0.0263,4030,1.0291,103,,0,0,0,0,0,0,0,0,mntn
2025-11-10,,,,,,25-26 SC Video Campaign,25-26 SC Video Campaign,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9927,1544,30,0,-1,50.3245,0.0251,1357,0.9714,35,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1555,50.3245,50.3245,mntn
2025-11-10,,,,,,25 BL CTV Fall-001,25 BL CTV Fall-001,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9908,665,8,0,-1,21.4764,0.0074,537,0.4444,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,671,21.4764,21.4764,mntn
2025-11-10,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Denver, CO",0,1,4,0,4,0,0,0,mntn
2025-11-10,,,,,,25 MO CTV Fall-001,25 MO CTV Fall-001,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997,354,1,0,-1,10.5806,0,208,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,355,10.5806,10.5806,mntn
2025-11-10,,,,,,25 TO CTV Fall - 001,25 TO CTV Fall - 001,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9938,498,4,0,-1,15.1049,0.0167,180,0.75,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,501,15.1049,15.1049,mntn
2025-11-10,,,,,,25 OR CTV Fall -001,25 OR CTV Fall -001,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979,435,11,0,-1,14.8396,0.1602,256,3.1538,13,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,444,14.8396,14.8396,mntn
2025-05-01,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-07-04,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2024-12-23,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-04-30,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-03-17,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-07-20,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-01-18,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-06-14,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-07-19,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-04-12,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-09-20,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-07-28,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-09-22,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-05-24,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-02-20,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-03-13,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-03-05,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-09-30,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-07-22,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2024-12-13,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-10-18,,,,,,,,,,,0,1.6613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2024-11-30,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-08-12,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-06-23,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-07-14,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2024-11-21,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-11-20,,,,,,,,,1920x1080,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-11-20,,,,,,,,,,Inactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-11-20,,,,,,,,,,Pause By Advertisers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-11-20,,,,,,,,,,Ready,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-11-20,,,,,,,,,,Pause By MNTN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-11-20,,,,,,,,,,Live,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-11-20,,,,,,,,,,Legacy Archived,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-11-20,,,,,,,,,,Deleted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-06-27,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-06-22,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-10-29,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,mntn
2025-10-29,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Las Vegas, NV",0,0.9737,39,0,40,0,0,0,mntn
2025-10-29,,,,,,25 SL CTV Fall-001,25 SL CTV Fall-001,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9857,717,6,0,-1,20.634,0.016,499,0.8889,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,727,20.634,20.634,mntn
2025-10-29,,,,,,,,1920x1080,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9868,3283,28,3.5041,0.0084,31,0,-1,98.1151,0.0115,2437,0.8,35,,0,0,0,0,0,0,0,0,mntn
2025-10-29,,,,,,25 TO CTV Fall - 001,25 TO CTV Fall - 001,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9864,391,1,0,-1,11.6442,0.0079,254,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,396,11.6442,11.6442,mntn
2025-10-29,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Denver, CO",0,1,5,0,5,0,0,0,mntn
2025-10-29,,,,,,,,,,,0,1.8644,0.9868,3283,0,28,2.8033,3.5041,0.0084,3327,0,-1,31,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-10-29,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Salt Lake City, UT",0,0.9869,3237,28,3280,0,0,0,mntn
2025-10-29,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Grand Junction-Montrose, CO",0,1,2,0,2,0,0,0,mntn
2025-10-29,,,,,,25 BC CTV Fall -001,25 BC CTV Fall -001,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9695,207,0,0,-1,6.485,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,213,6.485,6.485,mntn
2025-10-29,,,,,,25 OR CTV Fall -001,25 OR CTV Fall -001,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9837,270,3,0,-1,8.0566,0.0178,169,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,274,8.0566,8.0566,mntn
2025-09-05,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2024-12-18,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2024-12-25,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-09-09,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-09-29,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-04-28,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-06-26,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-11-08,,,,,,,,,,,0,3.021,0.987,6159,0,36,3.4727,5.4985,0.0058,6240,0,-1,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-11-08,,,,,,,,1920x1080,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.987,6159,36,5.4985,0.0058,20,0,-1,197.9458,0.0087,4147,0.6316,57,,0,0,0,0,0,0,0,0,mntn
2025-11-08,,,,,,25 BC CTV Fall -001,25 BC CTV Fall -001,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9818,457,0,0,-1,14.0576,0,142,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,465,14.0576,14.0576,mntn
2025-11-08,,,,,,25 BL CTV Fall-001,25 BL CTV Fall-001,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9908,666,1,0,-1,21.1398,0.0037,536,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,672,21.1398,21.1398,mntn
2025-11-08,,,,,,25 MO CTV Fall-001,25 MO CTV Fall-001,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9888,368,2,0,-1,11.1748,0.0047,212,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,372,11.1748,11.1748,mntn
2025-11-08,,,,,,25 OR CTV Fall -001,25 OR CTV Fall -001,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9804,471,2,0,-1,15.8051,0.0277,253,0.7778,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,480,15.8051,15.8051,mntn
2025-11-08,,,,,,25 PR CTV Fall-001,25 PR CTV Fall-001,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9882,779,0,0,-1,25.6406,0,593,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,788,25.6406,25.6406,mntn
2025-11-08,,,,,,25 SL CTV Fall-001,25 SL CTV Fall-001,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9799,757,7,0,-1,24.7902,0.0165,607,0.5263,19,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,772,24.7902,24.7902,mntn
2025-11-08,,,,,,25 TO CTV Fall - 001,25 TO CTV Fall - 001,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9807,477,4,0,-1,14.8618,0.0164,183,0.75,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,486,14.8618,14.8618,mntn
2025-11-08,,,,,,25 UB Fall Campaign,25 UB Fall Campaign,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9875,487,0,0,-1,15.6299,0.0088,226,0.6667,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,493,15.6299,15.6299,mntn
2025-11-08,,,,,,25-26 SC Video Campaign,25-26 SC Video Campaign,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9928,1700,4,0,-1,54.8459,0.0074,1483,0.6875,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1712,54.8459,54.8459,mntn
2025-11-08,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albuquerque-Santa Fe, NM",0,0.9884,174,0,176,0,0,0,mntn
2025-11-08,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Denver, CO",0,1,5,0,5,0,0,0,mntn
2025-11-08,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Grand Junction-Montrose, CO",0,1,1,0,1,0,0,0,mntn
2025-11-08,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Las Vegas, NV",0,1,31,0,31,0,0,0,mntn
2025-11-08,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Phoenix, AZ",0,1,20,1,20,0,0,0,mntn
2025-11-08,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Salt Lake City, UT",0,0.9869,5928,35,6007,0,0,0,mntn
2025-06-11,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-11-02,,,,,,25 BL CTV Fall-001,25 BL CTV Fall-001,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9877,747,1,0,-1,22.0951,0.0017,588,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,756,22.0951,22.0951,mntn
2025-11-02,,,,,,25 OR CTV Fall -001,25 OR CTV Fall -001,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9656,488,2,0,-1,15.0254,0.0028,355,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,505,15.0254,15.0254,mntn
2025-11-02,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Salt Lake City, UT",0,0.9868,6462,31,6549,0,0,0,mntn
2025-11-02,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albuquerque-Santa Fe, NM",0,0.9848,198,0,201,0,0,0,mntn
2025-11-02,,,,,,25 BC CTV Fall -001,25 BC CTV Fall -001,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9923,425,0,0,-1,11.9905,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,428,11.9905,11.9905,mntn
2025-11-02,,,,,,25-26 SC Video Campaign,25-26 SC Video Campaign,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9916,1828,36,0,-1,53.2981,0.0148,1554,0.6216,37,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1843,53.2981,53.2981,mntn
2025-11-02,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Grand Junction-Montrose, CO",0,1,3,0,3,0,0,0,mntn
2025-11-02,,,,,,,,1920x1080,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9868,6713,32,6.1335,0.0047,55,0,-1,196.2707,0.0069,4626,0.5714,56,,0,0,0,0,0,0,0,0,mntn
2025-11-02,,,,,,25 UB Fall Campaign,25 UB Fall Campaign,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9864,546,0,0,-1,15.4274,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,554,15.4274,15.4274,mntn
2025-11-02,,,,,,,,,,,0,1.4805,0.9868,6713,0,32,3.5048,6.1335,0.0047,6803,0,-1,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-11-02,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Las Vegas, NV",0,1,32,0,32,0,0,0,mntn
2025-11-02,,,,,,25 MO CTV Fall-001,25 MO CTV Fall-001,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9836,389,0,0,-1,10.8619,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,396,10.8619,10.8619,mntn
2025-11-02,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Denver, CO",0,1,3,0,3,0,0,0,mntn
2025-11-02,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Phoenix, AZ",0,1,15,1,15,0,0,0,mntn
